tripduration,starttime,start station id,stoptime,start station name,start station latitude,end station id,start station longitude,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1110,04:53.7,3529,23:24.6,Lenox Ave & W 130 St,40.8107922,3534,-73.9430681,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,37751,Subscriber,1990,1
1968,07:04.2,405,39:52.3,Washington St & Gansevoort St,40.739323,3881,-74.008119,12 Ave & W 125 St,40.818299,-73.960405,37093,Subscriber,1996,1
1697,18:17.1,297,46:34.5,E 15 St & 3 Ave,40.734232,3169,-73.986923,Riverside Dr & W 82 St,40.78720869,-73.98128127,36053,Subscriber,1958,1
332,18:27.9,254,24:00.4,W 11 St & 6 Ave,40.73532427,116,-73.99800419,W 17 St & 8 Ave,40.74177603,-74.00149746,36069,Subscriber,1979,1
1659,18:33.7,3106,46:13.5,Driggs Ave & N Henry St,40.72325,3808,-73.94308,24 St & 41 Ave,40.752474,-73.939991,37827,Subscriber,1969,0
1895,15:03.2,3096,46:38.9,Union Ave & N 12 St,40.71924,454,-73.95242,E 51 St & 1 Ave,40.75455731,-73.96592976,36147,Customer,1987,1
2602,16:30.6,3628,59:53.1,Lenox Ave & W 117 St,40.8025566,3630,-73.9490782,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,37039,Customer,1988,1
1415,19:47.0,519,43:22.1,Pershing Square North,40.751873,3533,-73.977706,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,37544,Subscriber,1975,1
3388,20:17.9,3296,16:46.4,E 93 St & 2 Ave,40.78245418,3309,-73.94891962,E 97 St & 3 Ave,40.7859201,-73.94860294,37202,Subscriber,1977,1
962,21:35.5,3343,37:37.5,W 107 St & Columbus Ave,40.7997568,515,-73.96211287,W 43 St & 10 Ave,40.76009437,-73.99461843,36559,Subscriber,1985,1
1448,23:45.2,3130,47:53.2,21 St & Queens Plaza North,40.75325964,519,-73.94335788,Pershing Square North,40.751873,-73.977706,37827,Subscriber,1979,1
1952,25:49.3,3881,58:21.8,12 Ave & W 125 St,40.818299,3494,-73.960405,E 115 St & Lexington Ave,40.797911,-73.9423,37093,Subscriber,1995,2
1534,29:43.0,251,55:17.7,Mott St & Prince St,40.72317958,251,-73.99480012,Mott St & Prince St,40.72317958,-73.99480012,37420,Customer,1986,2
1326,44:14.3,3318,06:21.1,2 Ave & E 96 St,40.7839636,3630,-73.9471673,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,37078,Customer,1978,1
867,46:46.8,3320,01:14.0,Central Park West & W 100 St,40.79406661,2021,-73.96286845,W 45 St & 8 Ave,40.75929124,-73.98859651,36193,Subscriber,2000,1
5404,53:45.3,3599,23:49.8,Franklin Ave & Empire Blvd,40.66314,3601,-73.9605695,Sterling St & Bedford Ave,40.6627059,-73.9569115,36622,Customer,2001,1
1001,59:54.6,3533,16:36.4,St. Nicholas Ave & W 126 St,40.8114323,3140,-73.9518776,1 Ave & E 78 St,40.77140426,-73.9535166,37544,Customer,1969,0
1594,02:19.7,3630,28:54.6,Frederick Douglass Blvd & W 115 St,40.8038654,2021,-73.9559308,W 45 St & 8 Ave,40.75929124,-73.98859651,37039,Customer,1988,1
806,04:22.8,454,17:49.6,E 51 St & 1 Ave,40.75455731,3687,-73.96592976,E 33 St & 1 Ave,40.74322681,-73.97449784,36147,Subscriber,1966,1
453,06:37.0,3630,14:10.6,Frederick Douglass Blvd & W 115 St,40.8038654,3425,-73.9559308,2 Ave & E 104 St,40.7892105,-73.94370784,37078,Customer,1978,1
1694,46:06.4,3495,14:20.9,E 114 St & 1 Ave,40.7945663,3744,-73.9362541,1 Ave & E 5 St,40.725864,-73.986389,36392,Subscriber,1983,1
1092,46:51.0,3295,05:03.9,Central Park W & W 96 St,40.79127,3689,-73.964839,W 104 St & Amsterdam Ave,40.79904139,-73.9664948,37039,Customer,1969,0
290,50:48.7,3513,55:38.8,21 St & Hoyt Ave S,40.774645,3592,-73.923706,Crescent St & Broadway,40.7633589,-73.9286471,36974,Subscriber,1984,1
1660,09:19.6,3494,37:00.2,E 115 St & Lexington Ave,40.797911,468,-73.9423,Broadway & W 56 St,40.7652654,-73.98192338,37093,Subscriber,1986,1
3505,13:30.9,497,11:56.6,E 17 St & Broadway,40.73704984,236,-73.99009296,St Marks Pl & 2 Ave,40.7284186,-73.98713956,36193,Subscriber,1986,2
505,18:16.7,297,26:41.8,E 15 St & 3 Ave,40.734232,400,-73.986923,Pitt St & Stanton St,40.71926081,-73.98178024,37544,Customer,1969,0
910,18:20.3,3744,33:31.3,1 Ave & E 5 St,40.725864,3134,-73.986389,3 Ave & E 62 St,40.76312584,-73.96526895,36392,Subscriber,1965,0
8394,18:31.7,3689,38:25.9,W 104 St & Amsterdam Ave,40.79904139,3503,-73.9664948,Madison Ave & E 120 St,40.80295,-73.942954,37039,Customer,1969,0
330,37:56.6,3134,43:27.3,3 Ave & E 62 St,40.76312584,3147,-73.96526895,E 85 St & 3 Ave,40.77801203,-73.95407149,36392,Customer,1980,1
5197,41:00.2,3531,07:37.4,Frederick Douglass Blvd & W 129 St,40.8125511,3629,-73.9492286,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,37751,Customer,1969,0
330,09:04.4,3283,14:35.1,W 89 St & Columbus Ave,40.7882213,3167,-73.97041561,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,37009,Subscriber,1967,2
548,26:28.5,400,35:36.7,Pitt St & Stanton St,40.71926081,481,-73.98178024,S 3 St & Bedford Ave,40.71260486,-73.96264403,37544,Subscriber,1992,1
4330,09:58.7,3629,22:09.7,Adam Clayton Powell Blvd & W 126 St,40.80949535,3541,-73.94776493,Amsterdam Ave & W 125 St,40.813358,-73.956461,37751,Customer,1969,0
99,51:59.7,3592,53:39.7,Crescent St & Broadway,40.7633589,3591,-73.9286471,21 St & 31 Dr,40.7659,-73.930819,36974,Subscriber,1967,1
349,07:27.8,3591,13:17.1,21 St & 31 Dr,40.7659,3575,-73.930819,Crescent St & 34 Ave,40.76108,-73.930562,36974,Subscriber,1967,1
1094,15:32.4,236,33:46.8,St Marks Pl & 2 Ave,40.7284186,3156,-73.98713956,E 72 St & York Ave,40.76663814,-73.95348296,36193,Subscriber,1991,2
1445,34:44.2,3147,58:49.4,E 85 St & 3 Ave,40.77801203,224,-73.95407149,Spruce St & Nassau St,40.71146364,-74.00552427,36392,Customer,1969,0
1699,40:42.2,3597,09:01.7,43 St & Broadway,40.7577284,3766,-73.9166368,Sharon St & Olive St,40.715353,-73.93856,36902,Subscriber,1984,1
1063,01:29.2,3715,19:13.1,Driggs Ave & N 9 St,40.71816969,536,-73.95520136,1 Ave & E 30 St,40.74144387,-73.97536082,37420,Subscriber,1991,1
94,02:09.8,3167,03:44.2,Amsterdam Ave & W 73 St,40.77966809,3360,-73.98093045,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,37009,Subscriber,1997,1
1343,16:38.2,363,39:01.4,West Thames St,40.70834698,528,-74.01713445,2 Ave & E 31 St,40.74290902,-73.97706058,37827,Subscriber,1989,2
1679,21:48.9,3617,49:48.7,28 Ave & 35 St,40.7671,3712,-73.9169858,W 35 St & Dyer Ave,40.75469175,-73.99740189,36043,Subscriber,1991,1
1105,43:45.7,224,02:11.4,Spruce St & Nassau St,40.71146364,515,-74.00552427,W 43 St & 10 Ave,40.76009437,-73.99461843,36392,Subscriber,1972,1
763,47:33.2,536,00:17.2,1 Ave & E 30 St,40.74144387,3156,-73.97536082,E 72 St & York Ave,40.76663814,-73.95348296,37420,Subscriber,1985,1
1783,48:11.0,3530,17:54.2,Crescent St & Ditmars Blvd,40.7787185,3221,-73.9145645,47 Ave & 31 St,40.743,-73.93561,37870,Customer,1990,1
26350,00:00.6,3601,19:11.3,Sterling St & Bedford Ave,40.6627059,3787,-73.9569115,Dock 72 Way & Market St,40.69985,-73.97141,36622,Subscriber,1982,1
2035,00:23.6,3541,34:19.5,Amsterdam Ave & W 125 St,40.813358,2012,-73.956461,E 27 St & 1 Ave,40.739445,-73.976806,37751,Subscriber,1990,1
743,08:41.7,3360,21:05.2,Amsterdam Ave & W 79 St,40.7829391,3345,-73.9786517,Madison Ave & E 99 St,40.78948542,-73.95242929,37009,Subscriber,1975,1
1103,29:59.5,481,48:23.1,S 3 St & Bedford Ave,40.71260486,128,-73.96264403,MacDougal St & Prince St,40.72710258,-74.00297088,37544,Subscriber,1989,1
281,30:49.3,468,35:30.5,Broadway & W 56 St,40.7652654,422,-73.98192338,W 59 St & 10 Ave,40.770513,-73.988038,37093,Subscriber,1955,1
2280,13:22.3,3778,51:23.1,Irving Ave & DeKalb Ave,40.7027,3597,-73.92095,43 St & Broadway,40.7577284,-73.9166368,36902,Customer,1969,0
944,02:06.5,3654,17:50.6,31 St & Northern Blvd,40.75186951,3156,-73.9334929,E 72 St & York Ave,40.76663814,-73.95348296,36147,Subscriber,1978,2
720,07:58.1,3575,19:58.5,Crescent St & 34 Ave,40.76108,3647,-73.930562,48 Ave & 30 Pl,40.74128309,-73.93725872,36974,Customer,1969,0
692,12:03.2,3326,23:35.4,Clinton St & Centre St,40.67434,323,-74.00194698,Lawrence St & Willoughby St,40.69236178,-73.98631746,37202,Subscriber,1975,2
1346,13:44.8,422,36:11.1,W 59 St & 10 Ave,40.770513,3424,-73.988038,E 106 St & Lexington Ave,40.791976,-73.945993,37093,Subscriber,1983,1
1182,24:21.9,515,44:04.2,W 43 St & 10 Ave,40.76009437,3148,-73.99461843,E 84 St & 1 Ave,40.77565541,-73.95068615,36392,Subscriber,1987,2
883,26:57.3,3712,41:40.6,W 35 St & Dyer Ave,40.75469175,3378,-73.99740189,E 76 St & Park Ave,40.773763,-73.96222088,36043,Subscriber,1985,1
1599,34:39.1,528,01:18.7,2 Ave & E 31 St,40.74290902,3168,-73.97706058,Central Park West & W 85 St,40.78472675,-73.96961715,37827,Subscriber,1992,2
426,37:37.2,128,44:43.8,MacDougal St & Prince St,40.72710258,3686,-74.00297088,Gansevoort St & Hudson St,40.7394482,-74.00507033,37544,Subscriber,1989,1
1186,42:34.0,3766,02:20.9,Sharon St & Olive St,40.715353,3260,-73.93856,Mercer St & Bleecker St,40.72706363,-73.99662137,36902,Subscriber,1975,1
1618,50:02.7,3503,17:01.0,Madison Ave & E 120 St,40.80295,3135,-73.942954,E 75 St & 3 Ave,40.77112927,-73.95772297,37039,Subscriber,1981,1
832,54:54.3,3345,08:46.6,Madison Ave & E 99 St,40.78948542,3680,-73.95242929,E 43 St & 5 Ave,40.75412081,-73.98025185,37009,Subscriber,1984,1
3044,56:27.9,3647,47:12.8,48 Ave & 30 Pl,40.74128309,3992,-73.93725872,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,36974,Subscriber,1985,1
760,02:47.1,3148,15:27.6,E 84 St & 1 Ave,40.77565541,3507,-73.95068615,Park Ave & E 124 St,40.8045555,-73.9396861,36392,Subscriber,1982,1
1456,25:54.0,3140,50:11.0,1 Ave & E 78 St,40.77140426,3518,-73.9535166,Lenox Ave & W 126 St,40.808442,-73.9452087,36193,Subscriber,1981,1
979,28:45.1,435,45:04.1,W 21 St & 6 Ave,40.74173969,3375,-73.99415556,3 Ave & E 72 St,40.7699426,-73.96060712,36053,Subscriber,1985,1
4968,33:32.2,3135,56:20.8,E 75 St & 3 Ave,40.77112927,3375,-73.95772297,3 Ave & E 72 St,40.7699426,-73.96060712,37039,Customer,1985,2
101,33:36.2,3507,35:17.6,Park Ave & E 124 St,40.8045555,3492,-73.9396861,E 118 St & Park Ave,40.8005385,-73.9419949,36392,Subscriber,1982,1
573,38:19.2,3492,47:52.5,E 118 St & Park Ave,40.8005385,3148,-73.9419949,E 84 St & 1 Ave,40.77565541,-73.95068615,36392,Subscriber,1982,1
290,42:37.6,448,47:28.6,W 37 St & 10 Ave,40.75660359,493,-73.9979009,W 45 St & 6 Ave,40.7568001,-73.98291153,36559,Subscriber,1988,1
651,44:16.1,3372,55:07.2,E 74 St & 1 Ave,40.7689738,359,-73.95482273,E 47 St & Park Ave,40.75510267,-73.97498696,37751,Subscriber,1965,1
780,45:08.8,3140,58:09.7,1 Ave & E 78 St,40.77140426,3151,-73.9535166,E 81 St & York Ave,40.7728384,-73.94989233,37420,Subscriber,1972,1
533,46:51.9,3680,55:44.9,E 43 St & 5 Ave,40.75412081,334,-73.98025185,W 20 St & 7 Ave,40.74238787,-73.99726235,37009,Subscriber,1978,1
595,53:41.7,3168,03:37.5,Central Park West & W 85 St,40.78472675,3443,-73.96961715,W 52 St & 6 Ave,40.76132983,-73.97982001,37827,Customer,1975,1
1861,01:48.0,3260,32:49.0,Mercer St & Bleecker St,40.72706363,3766,-73.99662137,Sharon St & Olive St,40.715353,-73.93856,36902,Subscriber,1975,1
1066,23:45.3,3378,41:31.7,E 76 St & Park Ave,40.773763,523,-73.96222088,W 38 St & 8 Ave,40.75466591,-73.99138152,36043,Customer,1975,1
513,25:32.5,3151,34:05.7,E 81 St & York Ave,40.7728384,3145,-73.94989233,E 84 St & Park Ave,40.77862688,-73.95772073,37420,Subscriber,1989,1
2231,28:58.2,3148,06:09.2,E 84 St & 1 Ave,40.77565541,3783,-73.95068615,Cliff St & Fulton St,40.70838,-74.00495,36392,Subscriber,1994,1
2561,32:25.6,334,15:07.2,W 20 St & 7 Ave,40.74238787,3384,-73.99726235,Smith St & 3 St,40.6787242,-73.99599099,37009,Customer,1995,2
2395,35:08.4,3686,15:03.8,Gansevoort St & Hudson St,40.7394482,3384,-74.00507033,Smith St & 3 St,40.6787242,-73.99599099,37544,Customer,1992,1
283,36:30.0,3766,41:13.2,Sharon St & Olive St,40.715353,3082,-73.93856,Hope St & Union Ave,40.71167351,-73.95141312,36902,Subscriber,1989,1
992,06:45.2,251,23:17.6,Mott St & Prince St,40.72317958,251,-73.99480012,Mott St & Prince St,40.72317958,-73.99480012,37420,Subscriber,1991,1
505,20:18.4,236,28:44.2,St Marks Pl & 2 Ave,40.7284186,482,-73.98713956,W 15 St & 7 Ave,40.73935542,-73.99931783,36053,Subscriber,1989,2
2133,24:53.1,3309,00:26.8,E 97 St & 3 Ave,40.7859201,3232,-73.94860294,Bond St & Fulton St,40.68962189,-73.98304269,37202,Subscriber,1993,1
2449,30:08.6,3494,10:58.2,E 115 St & Lexington Ave,40.797911,3553,-73.9423,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,37093,Subscriber,2000,1
1050,33:04.8,3687,50:35.2,E 33 St & 1 Ave,40.74322681,3654,-73.97449784,31 St & Northern Blvd,40.75186951,-73.9334929,36147,Subscriber,1993,1
781,34:54.7,251,47:56.5,Mott St & Prince St,40.72317958,319,-73.99480012,Fulton St & Broadway,40.711066,-74.009447,37420,Subscriber,1985,2
1465,36:40.6,3425,01:06.3,2 Ave & E 104 St,40.7892105,525,-73.94370784,W 34 St & 11 Ave,40.75594159,-74.0021163,37078,Subscriber,1981,1
1495,40:59.3,2021,05:54.5,W 45 St & 8 Ave,40.75929124,526,-73.98859651,E 33 St & 5 Ave,40.74765947,-73.98490707,36193,Subscriber,1986,2
610,48:08.3,482,58:19.2,W 15 St & 7 Ave,40.73935542,503,-73.99931783,E 20 St & Park Ave,40.73827428,-73.98751968,36053,Customer,1975,1
719,56:18.9,2021,08:18.7,W 45 St & 8 Ave,40.75929124,3295,-73.98859651,Central Park W & W 96 St,40.79127,-73.964839,37039,Subscriber,1987,1
2718,58:52.5,3140,44:10.8,1 Ave & E 78 St,40.77140426,3140,-73.9535166,1 Ave & E 78 St,40.77140426,-73.9535166,37544,Subscriber,1990,2
2522,08:52.0,526,50:54.6,E 33 St & 5 Ave,40.74765947,82,-73.98490707,St James Pl & Pearl St,40.71117416,-74.00016545,36193,Subscriber,1986,2
1539,52:43.8,525,18:22.9,W 34 St & 11 Ave,40.75594159,3674,-74.0021163,Jay St & York St,40.70140317,-73.9867267,37078,Customer,1996,1
1140,57:14.4,3375,16:15.3,3 Ave & E 72 St,40.7699426,383,-73.96060712,Greenwich Ave & Charles St,40.735238,-74.000271,36053,Subscriber,1966,1
3979,59:37.8,3992,05:57.1,W 169 St & Fort Washington Ave,40.8428422,3148,-73.9421253,E 84 St & 1 Ave,40.77565541,-73.95068615,36974,Subscriber,1986,1
2491,06:17.3,3082,47:48.3,Hope St & Union Ave,40.71167351,3075,-73.95141312,Division Ave & Marcy Ave,40.70708701,-73.95796783,36902,Subscriber,1969,0
1950,23:57.0,523,56:27.1,W 38 St & 8 Ave,40.75466591,3236,-73.99138152,W 42 St & Dyer Ave,40.75898481,-73.99379969,36043,Subscriber,1986,2
704,24:44.3,3145,36:28.9,E 84 St & Park Ave,40.77862688,3499,-73.95772073,2 Ave & E 122 St,40.8006721,-73.9349,37420,Subscriber,1983,1
304,27:33.7,383,32:37.8,Greenwich Ave & Charles St,40.735238,347,-74.000271,Greenwich St & W Houston St,40.728846,-74.008591,36053,Subscriber,1966,1
2538,48:01.4,3075,30:19.9,Division Ave & Marcy Ave,40.70708701,3452,-73.95796783,Bayard St & Leonard St,40.71915572,-73.94885391,36902,Subscriber,1969,0
2690,48:13.2,3499,33:03.5,2 Ave & E 122 St,40.8006721,3617,-73.9349,28 Ave & 35 St,40.7671,-73.9169858,37420,Subscriber,1983,1
701,57:00.4,359,08:42.2,E 47 St & Park Ave,40.75510267,252,-73.97498696,MacDougal St & Washington Sq,40.73226398,-73.99852205,37751,Customer,1969,0
232,03:47.0,3443,07:39.0,W 52 St & 6 Ave,40.76132983,522,-73.97982001,E 51 St & Lexington Ave,40.75714758,-73.97207836,37827,Subscriber,1995,1
1338,07:28.4,3236,29:47.2,W 42 St & Dyer Ave,40.75898481,523,-73.99379969,W 38 St & 8 Ave,40.75466591,-73.99138152,36043,Subscriber,1986,2
1112,10:54.1,3156,29:26.1,E 72 St & York Ave,40.76663814,3110,-73.95348296,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,36147,Subscriber,1985,1
920,14:28.0,3424,29:49.0,E 106 St & Lexington Ave,40.791976,464,-73.945993,E 56 St & 3 Ave,40.75934501,-73.96759673,37093,Subscriber,1992,1
587,16:45.2,493,26:32.4,W 45 St & 6 Ave,40.7568001,422,-73.98291153,W 59 St & 10 Ave,40.770513,-73.988038,36559,Subscriber,1988,1
958,22:18.5,347,38:17.2,Greenwich St & W Houston St,40.728846,495,-74.008591,W 47 St & 10 Ave,40.76269882,-73.99301222,36053,Subscriber,1966,1
454,26:45.1,3518,34:19.5,Lenox Ave & W 126 St,40.808442,3323,-73.9452087,W 106 St & Central Park West,40.7981856,-73.9605909,36193,Subscriber,1988,1
2478,30:37.1,3452,11:55.9,Bayard St & Leonard St,40.71915572,481,-73.94885391,S 3 St & Bedford Ave,40.71260486,-73.96264403,36902,Subscriber,1969,0
1823,37:40.1,3343,08:03.8,W 107 St & Columbus Ave,40.7997568,3343,-73.96211287,W 107 St & Columbus Ave,40.7997568,-73.96211287,36559,Subscriber,1988,1
1420,39:25.0,3725,03:05.7,2 Ave & E 72 St,40.76876203,3318,-73.95840794,2 Ave & E 96 St,40.7839636,-73.9471673,37078,Subscriber,1991,2
1356,40:45.8,3562,03:22.0,Classon Ave & St Marks Ave,40.6765198,251,-73.9596082,Mott St & Prince St,40.72317958,-73.99480012,37420,Customer,1969,0
436,42:12.2,3736,49:28.3,E 12 St & Ave C,40.727243,3687,-73.976831,E 33 St & 1 Ave,40.74322681,-73.97449784,37544,Subscriber,1992,1
2793,42:17.2,3881,28:51.2,12 Ave & W 125 St,40.818299,236,-73.960405,St Marks Pl & 2 Ave,40.7284186,-73.98713956,36053,Subscriber,1997,1
633,53:43.1,3774,04:16.1,Knickerbocker Ave & George St,40.704425,3096,-73.92836,Union Ave & N 12 St,40.71924,-73.95242,36147,Subscriber,1992,1
669,55:30.2,3148,06:39.6,E 84 St & 1 Ave,40.77565541,3320,-73.95068615,Central Park West & W 100 St,40.79406661,-73.96286845,36193,Customer,1992,1
1408,57:42.3,392,21:11.2,Jay St & Tech Pl,40.695065,3599,-73.987167,Franklin Ave & Empire Blvd,40.66314,-73.9605695,36622,Subscriber,1961,2
285,02:41.9,3687,07:27.7,E 33 St & 1 Ave,40.74322681,519,-73.97449784,Pershing Square North,40.751873,-73.977706,37544,Subscriber,1971,1
302,06:44.9,3375,11:47.7,3 Ave & E 72 St,40.7699426,3141,-73.96060712,1 Ave & E 68 St,40.76500525,-73.95818491,37039,Subscriber,1992,2
237,12:23.5,3328,16:21.2,W 100 St & Manhattan Ave,40.795,3302,-73.9645,Columbus Ave & W 103 St,40.7969347,-73.96434123,36193,Subscriber,1967,1
2386,14:39.5,3141,54:25.6,1 Ave & E 68 St,40.76500525,3916,-73.95818491,Pearl St & Peck Slip,40.708485,-74.002751,37039,Subscriber,1992,2
1955,25:29.6,464,58:05.3,E 56 St & 3 Ave,40.75934501,3141,-73.96759673,1 Ave & E 68 St,40.76500525,-73.95818491,37093,Subscriber,1987,1
1448,29:28.0,252,53:36.4,MacDougal St & Washington Sq,40.73226398,360,-73.99852205,William St & Pine St,40.70717936,-74.00887308,37751,Customer,2000,0
682,34:01.1,3302,45:23.9,Columbus Ave & W 103 St,40.7969347,3507,-73.96434123,Park Ave & E 124 St,40.8045555,-73.9396861,36193,Subscriber,1988,1
1777,34:51.5,3175,04:28.9,W 70 St & Amsterdam Ave,40.77748046,412,-73.98288594,Forsyth St & Canal St,40.7158155,-73.99422366,36053,Subscriber,1983,2
410,39:19.4,358,46:10.2,Christopher St & Greenwich St,40.73291553,462,-74.00711384,W 22 St & 10 Ave,40.74691959,-74.00451887,36559,Customer,1983,2
209,41:32.5,305,45:02.3,E 58 St & 3 Ave,40.76095756,3141,-73.96724467,1 Ave & E 68 St,40.76500525,-73.95818491,36147,Subscriber,1985,1
618,45:55.2,3815,56:13.8,E 51 St & 2 Ave,40.755293,505,-73.967641,6 Ave & W 33 St,40.74901271,-73.98848395,36043,Subscriber,1993,2
260,51:31.2,3141,55:51.4,1 Ave & E 68 St,40.76500525,3671,-73.95818491,E 81 St & 2 Ave,40.77477945,-73.95427465,36147,Subscriber,1978,1
1499,53:15.9,3440,18:15.8,Fulton St & Adams St,40.69241829,3709,-73.98949474,W 15 St & 6 Ave,40.73804614,-73.99642959,37009,Subscriber,2002,1
177,53:20.0,522,56:18.0,E 51 St & Lexington Ave,40.75714758,517,-73.97207836,Pershing Square South,40.751581,-73.97791,37827,Subscriber,1994,1
444,55:07.3,3916,02:31.8,Pearl St & Peck Slip,40.708485,387,-74.002751,Centre St & Chambers St,40.71273266,-74.0046073,37039,Subscriber,1992,2
3168,56:54.8,3398,49:43.7,Smith St & 9 St,40.6746957,2008,-73.99785768,Little West St & 1 Pl,40.70569254,-74.01677685,37544,Subscriber,1982,2
1258,02:57.7,387,23:56.3,Centre St & Chambers St,40.71273266,387,-74.0046073,Centre St & Chambers St,40.71273266,-74.0046073,37039,Subscriber,1992,2
2160,05:38.5,412,41:39.2,Forsyth St & Canal St,40.7158155,3423,-73.99422366,West Drive & Prospect Park West,40.66106337,-73.97945255,36053,Subscriber,1983,2
1246,06:35.4,505,27:22.1,6 Ave & W 33 St,40.74901271,3336,-73.98848395,E 97 St & Madison Ave,40.787801,-73.953559,36043,Subscriber,1976,1
348,08:52.4,517,14:41.3,Pershing Square South,40.751581,497,-73.97791,E 17 St & Broadway,40.73704984,-73.99009296,37827,Subscriber,1994,1
263,08:54.8,3507,13:18.0,Park Ave & E 124 St,40.8045555,3400,-73.9396861,E 110 St & Madison Ave,40.7961535,-73.94782145,36193,Subscriber,1980,1
1379,12:37.0,3141,35:36.4,1 Ave & E 68 St,40.76500525,518,-73.95818491,E 39 St & 2 Ave,40.74780373,-73.9734419,37093,Subscriber,1979,1
930,17:31.1,3783,33:01.6,Cliff St & Fulton St,40.70838,394,-74.00495,E 9 St & Avenue C,40.72521311,-73.97768752,36392,Customer,1988,1
1033,42:00.2,3156,59:13.3,E 72 St & York Ave,40.76663814,3140,-73.95348296,1 Ave & E 78 St,40.77140426,-73.9535166,37420,Subscriber,1997,2
948,43:26.9,3156,59:15.1,E 72 St & York Ave,40.76663814,3140,-73.95348296,1 Ave & E 78 St,40.77140426,-73.9535166,36193,Subscriber,1997,2
679,47:03.6,2012,58:22.8,E 27 St & 1 Ave,40.739445,3372,-73.976806,E 74 St & 1 Ave,40.7689738,-73.95482273,37751,Subscriber,1991,1
1840,49:13.5,360,19:54.3,William St & Pine St,40.70717936,3690,-74.00887308,Park Pl & Church St,40.71334184,-74.00935516,37751,Customer,2000,0
581,53:06.2,3423,02:47.9,West Drive & Prospect Park West,40.66106337,3590,-73.97945255,Carroll St & Franklin Ave,40.6679411,-73.9588,36053,Subscriber,1965,2
333,53:23.9,3147,58:57.6,E 85 St & 3 Ave,40.77801203,3671,-73.95407149,E 81 St & 2 Ave,40.77477945,-73.95427465,36147,Subscriber,1970,2
370,53:54.1,489,00:04.1,10 Ave & W 28 St,40.75066386,486,-74.00176802,Broadway & W 29 St,40.7462009,-73.98855723,37009,Customer,1999,1
186,54:00.8,2008,57:07.6,Little West St & 1 Pl,40.70569254,427,-74.01677685,Bus Slip & State St,40.701907,-74.013942,37544,Subscriber,1973,1
188,55:29.3,470,58:37.7,W 20 St & 8 Ave,40.74345335,462,-74.00004031,W 22 St & 10 Ave,40.74691959,-74.00451887,36559,Subscriber,1970,1
1605,55:49.4,303,22:34.8,Mercer St & Spring St,40.72362738,349,-73.99949601,Rivington St & Ridge St,40.71850211,-73.98329859,37093,Subscriber,1995,1
1491,56:05.9,2012,20:57.7,E 27 St & 1 Ave,40.739445,3598,-73.976806,Newton Rd & 44 St,40.7595701,-73.9142678,37827,Subscriber,1994,1
1829,06:29.7,427,36:59.7,Bus Slip & State St,40.701907,545,-74.013942,E 23 St & 1 Ave,40.736502,-73.97809472,37544,Subscriber,1973,1
