233,56:50.3,515,00:44.1,W 43 St & 10 Ave,40.76009437,480,-73.99461843,W 53 St & 10 Ave,40.76669671,-73.99061728,33890,Subscriber,1980,1
482,05:06.2,382,13:08.6,University Pl & E 14 St,40.73492695,504,-73.99200509,1 Ave & E 16 St,40.73221853,-73.98165557,34026,Subscriber,1982,2
199,14:25.7,536,17:45.7,1 Ave & E 30 St,40.74144387,476,-73.97536082,E 31 St & 3 Ave,40.74394314,-73.97966069,34086,Subscriber,1973,1
604,19:09.5,3641,29:13.5,Broadway & W 25 St,40.74286877,507,-73.98918629,E 25 St & 2 Ave,40.73912601,-73.97973776,34362,Subscriber,1994,1
400,27:03.2,531,33:44.0,Forsyth St & Broome St,40.71893904,355,-73.99266288,Bayard St & Baxter St,40.71602118,-73.99974372,35052,Subscriber,1986,2
1705,30:40.7,507,59:06.0,E 25 St & 2 Ave,40.73912601,3674,-73.97973776,Jay St & York St,40.70140317,-73.9867267,34362,Subscriber,1990,2
441,37:11.1,310,44:32.4,State St & Smith St,40.68926942,353,-73.98912867,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,31853,Subscriber,1976,1
925,39:10.1,491,54:35.1,E 24 St & Park Ave S,40.74096374,251,-73.98602213,Mott St & Prince St,40.72317958,-73.99480012,33890,Subscriber,1994,1
6056,34:31.6,426,15:27.9,West St & Chambers St,40.71754834,426,-74.01322069,West St & Chambers St,40.71754834,-74.01322069,34262,Customer,1969,0
813,39:11.7,251,52:45.5,Mott St & Prince St,40.72317958,336,-73.99480012,Sullivan St & Washington Sq,40.73047747,-73.99906065,33890,Subscriber,1985,2
915,44:20.8,476,59:36.6,E 31 St & 3 Ave,40.74394314,236,-73.97966069,St Marks Pl & 2 Ave,40.7284186,-73.98713956,34086,Subscriber,1985,2
555,46:40.2,3674,55:55.5,Jay St & York St,40.70140317,3232,-73.9867267,Bond St & Fulton St,40.68962189,-73.98304269,34362,Subscriber,1980,2
1273,45:08.7,151,06:22.5,Cleveland Pl & Spring St,40.72210379,3256,-73.99724901,Pier 40 - Hudson River Park,40.72771408,-74.01129574,35193,Customer,1969,0
355,47:25.3,3586,53:20.8,34 Ave & 13 St,40.7638753,3130,-73.9364848,21 St & Queens Plaza North,40.75325964,-73.94335788,34820,Subscriber,1983,1
331,49:44.4,476,55:16.2,E 31 St & 3 Ave,40.74394314,461,-73.97966069,E 20 St & 2 Ave,40.73587678,-73.98205027,34086,Subscriber,1981,1
1316,54:57.9,330,16:54.2,Reade St & Broadway,40.71450451,481,-74.00562789,S 3 St & Bedford Ave,40.71260486,-73.96264403,31853,Subscriber,1984,1
266,59:36.4,446,04:02.9,W 24 St & 7 Ave,40.74487634,223,-73.99529885,W 13 St & 7 Ave,40.73781509,-73.99994661,34026,Subscriber,1988,1
1955,59:47.4,508,32:22.8,W 46 St & 11 Ave,40.76341379,402,-73.99667444,Broadway & E 22 St,40.7403432,-73.98955109,33758,Subscriber,1972,1
401,00:42.8,3708,07:24.3,W 13 St & 5 Ave,40.735445,403,-73.99431,E 2 St & 2 Ave,40.72502876,-73.99069656,35327,Subscriber,1997,1
318,05:47.5,223,11:05.9,W 13 St & 7 Ave,40.73781509,382,-73.99994661,University Pl & E 14 St,40.73492695,-73.99200509,34026,Subscriber,1947,1
188,04:42.2,461,07:50.7,E 20 St & 2 Ave,40.73587678,487,-73.98205027,E 20 St & FDR Drive,40.73314259,-73.97573881,34086,Subscriber,1977,2
451,08:45.3,403,16:16.3,E 2 St & 2 Ave,40.72502876,128,-73.99069656,MacDougal St & Prince St,40.72710258,-74.00297088,35327,Customer,1969,0
1754,09:34.9,402,38:49.2,Broadway & E 22 St,40.7403432,3175,-73.98955109,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,33890,Subscriber,1985,2
1515,09:41.7,481,34:57.3,S 3 St & Bedford Ave,40.71260486,418,-73.96264403,Front St & Gold St,40.70224,-73.982578,31853,Customer,1969,0
1300,13:42.5,487,35:23.2,E 20 St & FDR Drive,40.73314259,3724,-73.97573881,7 Ave & Central Park South,40.76674056,-73.97906899,34086,Subscriber,1967,1
2794,19:55.8,2008,06:30.0,Little West St & 1 Pl,40.70569254,252,-74.01677685,MacDougal St & Washington Sq,40.73226398,-73.99852205,35293,Subscriber,1982,1
149,55:12.0,380,57:41.8,W 4 St & 7 Ave S,40.73401143,223,-74.00293877,W 13 St & 7 Ave,40.73781509,-73.99994661,35293,Subscriber,1989,1
151,00:09.7,368,02:41.3,Carmine St & 6 Ave,40.73038599,380,-74.00214988,W 4 St & 7 Ave S,40.73401143,-74.00293877,34262,Subscriber,1993,1
360,21:48.5,402,27:49.3,Broadway & E 22 St,40.7403432,382,-73.98955109,University Pl & E 14 St,40.73492695,-73.99200509,34026,Customer,1969,0
2087,22:57.0,3628,57:44.1,Lenox Ave & W 117 St,40.8025566,3641,-73.9490782,Broadway & W 25 St,40.74286877,-73.98918629,34848,Subscriber,1973,1
321,24:00.4,3256,29:22.2,Pier 40 - Hudson River Park,40.72771408,426,-74.01129574,West St & Chambers St,40.71754834,-74.01322069,34262,Subscriber,1975,2
911,25:12.0,3498,40:23.8,Pleasant Ave & E 120 St,40.7974772,3540,-73.9311847,Morningside Ave & W 123 St,40.81,-73.9551508,35084,Subscriber,1984,1
1260,32:02.0,217,53:02.2,Old Fulton St,40.70277159,387,-73.99383605,Centre St & Chambers St,40.71273266,-74.0046073,31853,Customer,1969,0
681,00:05.6,3378,11:26.9,E 76 St & Park Ave,40.773763,3167,-73.96222088,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,35327,Subscriber,1981,2
1233,01:48.4,525,22:22.0,W 34 St & 11 Ave,40.75594159,3437,-74.0021163,Riverside Dr & W 91 St,40.79313481,-73.97700369,34820,Subscriber,1976,1
220,35:18.5,459,38:58.6,W 20 St & 11 Ave,40.746745,334,-74.007756,W 20 St & 7 Ave,40.74238787,-73.99726235,35327,Subscriber,1990,1
112,36:39.1,387,38:31.3,Centre St & Chambers St,40.71273266,330,-74.0046073,Reade St & Broadway,40.71450451,-74.00562789,31853,Subscriber,1971,2
1751,40:34.8,3168,09:46.1,Central Park West & W 85 St,40.78472675,3282,-73.96961715,5 Ave & E 88 St,40.78307,-73.95939,35589,Customer,1969,0
323,42:49.3,334,48:12.9,W 20 St & 7 Ave,40.74238787,3708,-73.99726235,W 13 St & 5 Ave,40.735445,-73.99431,35327,Subscriber,1988,1
278,43:46.8,545,48:25.7,E 23 St & 1 Ave,40.736502,476,-73.97809472,E 31 St & 3 Ave,40.74394314,-73.97966069,34086,Subscriber,1991,1
283,32:51.2,3459,37:35.1,E 53 St & 3 Ave,40.75763228,3132,-73.96930575,E 59 St & Madison Ave,40.76350532,-73.97109243,34362,Subscriber,1988,1
1667,49:07.9,3002,16:55.2,South End Ave & Liberty St,40.711512,525,-74.015756,W 34 St & 11 Ave,40.75594159,-74.0021163,35193,Subscriber,1980,1
490,49:45.0,3100,57:55.7,Nassau Ave & Newell St,40.72481256,3118,-73.94752622,McGuinness Blvd & Eagle St,40.73555,-73.95284,35095,Subscriber,1976,2
536,52:12.6,252,01:09.5,MacDougal St & Washington Sq,40.73226398,251,-73.99852205,Mott St & Prince St,40.72317958,-73.99480012,34848,Subscriber,1988,1
1007,56:13.6,412,13:01.2,Forsyth St & Canal St,40.7158155,414,-73.99422366,Pearl St & Anchorage Pl,40.70281858,-73.98765762,35376,Subscriber,1978,1
947,57:52.5,3329,13:39.7,Degraw St & Smith St,40.6829151,241,-73.99318208,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,34362,Customer,1969,0
616,59:12.9,3472,09:29.3,W 15 St & 10 Ave,40.74275383,3256,-74.00747359,Pier 40 - Hudson River Park,40.72771408,-74.01129574,33758,Subscriber,1996,1
271,03:43.2,453,08:14.6,W 22 St & 8 Ave,40.74475148,402,-73.99915362,Broadway & E 22 St,40.7403432,-73.98955109,33890,Subscriber,1989,1
482,43:34.9,151,51:37.5,Cleveland Pl & Spring St,40.72210379,387,-73.99724901,Centre St & Chambers St,40.71273266,-74.0046073,34207,Subscriber,1966,1
2131,45:48.6,212,21:19.8,W 16 St & The High Line,40.74334935,526,-74.00681753,E 33 St & 5 Ave,40.74765947,-73.98490707,35086,Customer,1972,2
652,47:07.6,217,58:00.6,Old Fulton St,40.70277159,3298,-73.99383605,Warren St & Court St,40.686371,-73.99383324,35589,Subscriber,1970,1
1675,10:39.4,525,38:34.5,W 34 St & 11 Ave,40.75594159,514,-74.0021163,12 Ave & W 40 St,40.76087502,-74.00277668,35193,Subscriber,1982,1
394,10:37.2,482,17:11.8,W 15 St & 7 Ave,40.73935542,358,-73.99931783,Christopher St & Greenwich St,40.73291553,-74.00711384,34026,Subscriber,1988,2
1036,13:07.2,2021,30:23.4,W 45 St & 8 Ave,40.75929124,3165,-73.98859651,Central Park West & W 72 St,40.77579377,-73.97620574,35327,Subscriber,1985,2
7623,13:28.6,3615,20:32.4,44 Dr & 21 St,40.748,3617,-73.9460927,28 Ave & 35 St,40.7671,-73.9169858,34820,Customer,1969,0
2627,14:01.5,252,57:48.6,MacDougal St & Washington Sq,40.73226398,320,-73.99852205,Leonard St & Church St,40.717571,-74.005549,35293,Customer,1969,0
872,30:40.5,3540,45:12.9,Morningside Ave & W 123 St,40.81,3540,-73.9551508,Morningside Ave & W 123 St,40.81,-73.9551508,35084,Subscriber,1974,1
686,24:53.2,382,36:19.6,University Pl & E 14 St,40.73492695,285,-73.99200509,Broadway & E 14 St,40.73454567,-73.99074142,34026,Subscriber,1957,2
217,25:58.5,3310,29:35.8,14 St & 7 Ave,40.663779,3319,-73.98396846,14 St & 5 Ave,40.666287,-73.98895053,34362,Subscriber,1980,2
228,31:42.1,3130,35:30.6,21 St & Queens Plaza North,40.75325964,3615,-73.94335788,44 Dr & 21 St,40.748,-73.9460927,34820,Subscriber,1990,1
10057,34:28.6,3282,22:05.8,5 Ave & E 88 St,40.78307,3641,-73.95939,Broadway & W 25 St,40.74286877,-73.98918629,35589,Customer,1969,0
1083,36:51.1,402,54:55.0,Broadway & E 22 St,40.7403432,3472,-73.98955109,W 15 St & 10 Ave,40.74275383,-74.00747359,33758,Customer,1996,2
545,39:03.0,336,48:08.1,Sullivan St & Washington Sq,40.73047747,453,-73.99906065,W 22 St & 8 Ave,40.74475148,-73.99915362,33890,Subscriber,1966,1
790,40:35.5,3256,53:45.5,Pier 40 - Hudson River Park,40.72771408,3701,-74.01129574,Cliff St & Fulton St,40.70831794,-74.00504082,34262,Subscriber,1993,1
347,43:03.2,285,48:51.1,Broadway & E 14 St,40.73454567,482,-73.99074142,W 15 St & 7 Ave,40.73935542,-73.99931783,34026,Subscriber,1969,1
614,47:02.9,3319,57:16.9,14 St & 5 Ave,40.666287,3329,-73.98895053,Degraw St & Smith St,40.6829151,-73.99318208,34362,Subscriber,1990,1
1402,42:53.2,3175,06:15.8,W 70 St & Amsterdam Ave,40.77748046,466,-73.98288594,W 25 St & 6 Ave,40.74395411,-73.99144871,33890,Subscriber,1984,1
1505,45:15.7,3118,10:20.9,McGuinness Blvd & Eagle St,40.73555,3588,-73.95284,Vernon Blvd & 10 St,40.7671863,-73.9373554,35095,Customer,1969,0
1665,56:46.9,3724,24:32.7,7 Ave & Central Park South,40.76674056,3282,-73.97906899,5 Ave & E 88 St,40.78307,-73.95939,34086,Customer,1969,0
425,58:57.9,252,06:03.8,MacDougal St & Washington Sq,40.73226398,405,-73.99852205,Washington St & Gansevoort St,40.739323,-74.008119,33758,Subscriber,1989,1
467,01:47.3,310,09:35.2,State St & Smith St,40.68926942,314,-73.98912867,Cadman Plaza West & Montague St,40.69383,-73.990539,35052,Subscriber,1996,2
1546,41:48.2,3658,07:34.5,W 18 St & 9 Ave,40.74353373,445,-74.00367558,E 10 St & Avenue A,40.72740794,-73.98142006,35052,Subscriber,1994,1
808,42:18.7,168,55:47.5,W 18 St & 6 Ave,40.73971301,438,-73.99456405,St Marks Pl & 1 Ave,40.72779126,-73.98564945,35376,Subscriber,1980,1
784,55:04.3,3256,08:09.2,Pier 40 - Hudson River Park,40.72771408,280,-74.01129574,E 10 St & 5 Ave,40.73331967,-73.99510132,35193,Subscriber,1956,1
2426,57:05.9,314,37:32.8,Cadman Plaza West & Montague St,40.69383,531,-73.990539,Forsyth St & Broome St,40.71893904,-73.99266288,35052,Customer,1997,1
4339,58:38.2,320,10:57.7,Leonard St & Church St,40.717571,320,-74.005549,Leonard St & Church St,40.717571,-74.005549,35293,Customer,1972,2
3785,58:41.5,3143,01:46.9,5 Ave & E 78 St,40.77632142,3724,-73.96427393,7 Ave & Central Park South,40.76674056,-73.97906899,33890,Customer,1969,0
928,00:12.8,3167,15:41.5,Amsterdam Ave & W 73 St,40.77966809,3177,-73.98093045,W 84 St & Broadway,40.7867947,-73.977112,35327,Subscriber,1969,1
327,03:56.9,486,09:24.0,Broadway & W 29 St,40.7462009,466,-73.98855723,W 25 St & 6 Ave,40.74395411,-73.99144871,34026,Subscriber,1998,2
1312,07:53.1,212,29:45.1,W 16 St & The High Line,40.74334935,3173,-74.00681753,Riverside Blvd & W 67 St,40.77750703,-73.98888588,33758,Subscriber,1982,2
705,13:11.8,3701,24:57.2,Cliff St & Fulton St,40.70831794,531,-74.00504082,Forsyth St & Broome St,40.71893904,-73.99266288,34262,Subscriber,1984,1
332,03:58.1,3660,09:31.0,W 16 St & 8 Ave,40.74102151,334,-74.00138497,W 20 St & 7 Ave,40.74238787,-73.99726235,35293,Subscriber,1988,1
1095,04:41.2,368,22:56.3,Carmine St & 6 Ave,40.73038599,505,-74.00214988,6 Ave & W 33 St,40.74901271,-73.98848395,35376,Customer,1987,1
847,30:23.5,3711,44:30.8,E 13 St & Avenue A,40.72966729,3737,-73.98067966,Stanton St & Norfolk St,40.720747,-73.986274,34848,Subscriber,1989,2
146,31:18.3,3724,33:44.7,7 Ave & Central Park South,40.76674056,2006,-73.97906899,Central Park S & 6 Ave,40.76590936,-73.97634151,33890,Subscriber,1968,1
767,43:46.0,3410,56:33.0,Dean St & Hoyt St,40.6864442,3419,-73.98759104,Douglass St & 4 Ave,40.6792788,-73.98154004,31853,Customer,1969,0
618,13:03.9,3160,23:22.5,Central Park West & W 76 St,40.77896784,2006,-73.97374737,Central Park S & 6 Ave,40.76590936,-73.97634151,34262,Subscriber,1970,2
2157,16:02.9,3680,52:00.6,E 43 St & 5 Ave,40.75412081,3660,-73.98025185,W 16 St & 8 Ave,40.74102151,-74.00138497,35293,Customer,1969,0
244,16:33.0,3534,20:38.0,Frederick Douglass Blvd & W 117 St,40.805159,3553,-73.954692,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,35086,Customer,1973,1
884,16:54.9,3167,31:39.8,Amsterdam Ave & W 73 St,40.77966809,3357,-73.98093045,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,35327,Subscriber,1986,1
1967,09:09.4,3423,41:56.7,West Drive & Prospect Park West,40.66106337,412,-73.97945255,Forsyth St & Canal St,40.7158155,-73.99422366,35376,Customer,1969,0
193,15:03.5,3256,18:16.8,Pier 40 - Hudson River Park,40.72771408,3256,-74.01129574,Pier 40 - Hudson River Park,40.72771408,-74.01129574,35193,Customer,1969,0
658,16:43.4,426,27:41.9,West St & Chambers St,40.71754834,3256,-74.01322069,Pier 40 - Hudson River Park,40.72771408,-74.01129574,34262,Subscriber,1984,2
498,20:15.8,3256,28:34.2,Pier 40 - Hudson River Park,40.72771408,3002,-74.01129574,South End Ave & Liberty St,40.711512,-74.015756,35193,Subscriber,1986,1
674,20:59.5,461,32:14.0,E 20 St & 2 Ave,40.73587678,461,-73.98205027,E 20 St & 2 Ave,40.73587678,-73.98205027,34086,Customer,1969,0
966,39:59.1,432,56:05.6,E 7 St & Avenue A,40.72621788,252,-73.98379855,MacDougal St & Washington Sq,40.73226398,-73.99852205,35293,Subscriber,1971,2
1079,40:14.4,405,58:13.5,Washington St & Gansevoort St,40.739323,473,-74.008119,Rivington St & Chrystie St,40.72110063,-73.9919254,34262,Subscriber,1992,2
500,30:30.5,3256,38:50.7,Pier 40 - Hudson River Park,40.72771408,252,-74.01129574,MacDougal St & Washington Sq,40.73226398,-73.99852205,33758,Subscriber,1960,1
1075,37:44.3,128,55:39.4,MacDougal St & Prince St,40.72710258,2021,-74.00297088,W 45 St & 8 Ave,40.75929124,-73.98859651,35327,Subscriber,1976,1
1319,39:00.9,418,01:00.6,Front St & Gold St,40.70224,3728,-73.982578,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,31853,Customer,1969,0
98,52:54.7,229,54:33.0,Great Jones St,40.72743423,335,-73.99379025,Washington Pl & Broadway,40.72903917,-73.99404649,33758,Subscriber,2000,1
212,00:22.5,3263,03:54.9,Cooper Square & Astor Pl,40.72951496,432,-73.9907527,E 7 St & Avenue A,40.72621788,-73.98379855,31853,Subscriber,1988,1
786,41:23.7,514,54:30.7,12 Ave & W 40 St,40.76087502,3256,-74.00277668,Pier 40 - Hudson River Park,40.72771408,-74.01129574,35193,Subscriber,1984,1
2547,43:23.9,3282,25:51.5,5 Ave & E 88 St,40.78307,3369,-73.95939,E 82 St & East End Ave,40.7724607,-73.9468208,34086,Subscriber,1993,1
734,46:18.5,414,58:32.7,Pearl St & Anchorage Pl,40.70281858,372,-73.98765762,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,35376,Subscriber,1989,1
939,46:29.0,393,02:08.4,E 5 St & Avenue C,40.72299208,151,-73.97995466,Cleveland Pl & Spring St,40.72210379,-73.99724901,34848,Customer,1988,1
258,48:26.5,3360,52:44.8,Amsterdam Ave & W 79 St,40.7829391,3167,-73.9786517,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,35327,Subscriber,1966,1
1942,25:32.6,303,57:54.9,Mercer St & Spring St,40.72362738,3472,-73.99949601,W 15 St & 10 Ave,40.74275383,-74.00747359,35095,Customer,1991,1
9133,05:13.1,280,37:26.9,E 10 St & 5 Ave,40.73331967,280,-73.99510132,E 10 St & 5 Ave,40.73331967,-73.99510132,35193,Subscriber,1956,2
757,10:17.1,497,22:54.1,E 17 St & Broadway,40.73704984,3711,-73.99009296,E 13 St & Avenue A,40.72966729,-73.98067966,34848,Subscriber,1986,2
660,20:02.3,303,31:03.1,Mercer St & Spring St,40.72362738,280,-73.99949601,E 10 St & 5 Ave,40.73331967,-73.99510132,33758,Subscriber,1989,1
231,27:14.8,3175,31:06.4,W 70 St & Amsterdam Ave,40.77748046,3164,-73.98288594,Columbus Ave & W 72 St,40.7770575,-73.97898475,33890,Subscriber,1966,1
1540,33:04.1,3164,58:44.4,Columbus Ave & W 72 St,40.7770575,3707,-73.97898475,Lexington Ave & E 26 St,40.741459,-73.983293,33890,Subscriber,1982,2
810,36:05.3,356,49:36.1,Bialystoker Pl & Delancey St,40.71622644,361,-73.98261206,Allen St & Hester St,40.71605866,-73.99190759,34848,Subscriber,1999,2
254,37:14.4,3369,41:28.5,E 82 St & East End Ave,40.7724607,3290,-73.9468208,E 89 St & York Ave,40.7779453,-73.946041,34086,Subscriber,1967,1
1868,14:06.9,466,45:15.3,W 25 St & 6 Ave,40.74395411,3143,-73.99144871,5 Ave & E 78 St,40.77632142,-73.96427393,33890,Subscriber,1988,1
253,16:01.0,405,20:14.9,Washington St & Gansevoort St,40.739323,212,-74.008119,W 16 St & The High Line,40.74334935,-74.00681753,33758,Subscriber,1965,1
805,16:31.7,3728,29:57.3,Pierrepont St & Monroe Pl,40.69535693,3410,-73.99344027,Dean St & Hoyt St,40.6864442,-73.98759104,31853,Customer,1969,0
1012,19:11.1,3588,36:03.6,Vernon Blvd & 10 St,40.7671863,3124,-73.9373554,46 Ave & 5 St,40.74731,-73.95451,35095,Subscriber,1964,1
1053,19:35.0,3177,37:08.4,W 84 St & Broadway,40.7867947,525,-73.977112,W 34 St & 11 Ave,40.75594159,-74.0021163,35327,Subscriber,1965,1
95,24:28.2,3641,26:04.2,Broadway & W 25 St,40.74286877,3641,-73.98918629,Broadway & W 25 St,40.74286877,-73.98918629,35589,Subscriber,1988,1
998,27:15.9,3641,43:54.4,Broadway & W 25 St,40.74286877,281,-73.98918629,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,35589,Customer,1969,0
345,32:36.1,334,38:21.9,W 20 St & 7 Ave,40.74238787,496,-73.99726235,E 16 St & 5 Ave,40.73726186,-73.99238967,35293,Subscriber,1981,1
626,58:07.5,280,08:34.4,E 10 St & 5 Ave,40.73331967,3711,-73.99510132,E 13 St & Avenue A,40.72966729,-73.98067966,33758,Subscriber,1974,2
1130,04:08.8,320,22:58.9,Leonard St & Church St,40.717571,394,-74.005549,E 9 St & Avenue C,40.72521311,-73.97768752,35293,Subscriber,1996,1
2116,04:21.1,3124,39:38.1,46 Ave & 5 St,40.74731,3693,-73.95451,N 11 St & Kent Ave,40.72248189,-73.95921931,35095,Subscriber,1971,2
1172,05:15.2,3419,24:47.5,Douglass St & 4 Ave,40.6792788,3389,-73.98154004,Carroll St & Columbia St,40.6830456,-74.00348559,31853,Subscriber,1985,2
1074,14:43.2,531,32:37.3,Forsyth St & Broome St,40.71893904,174,-73.99266288,E 25 St & 1 Ave,40.7381765,-73.97738662,35052,Subscriber,1987,0
1123,15:16.9,531,34:00.5,Forsyth St & Broome St,40.71893904,536,-73.99266288,1 Ave & E 30 St,40.74144387,-73.97536082,34262,Subscriber,1969,0
613,26:55.7,2006,37:09.0,Central Park S & 6 Ave,40.76590936,499,-73.97634151,Broadway & W 60 St,40.76915505,-73.98191841,33890,Customer,1995,2
125,29:41.2,3737,31:47.2,Stanton St & Norfolk St,40.720747,3737,-73.986274,Stanton St & Norfolk St,40.720747,-73.986274,34848,Subscriber,1991,2
282,46:27.6,432,51:10.2,E 7 St & Avenue A,40.72621788,3263,-73.98379855,Cooper Square & Astor Pl,40.72951496,-73.9907527,31853,Subscriber,1996,1
1383,00:19.8,494,23:23.1,W 26 St & 8 Ave,40.74734825,3737,-73.99723551,Stanton St & Norfolk St,40.720747,-73.986274,33890,Subscriber,1982,2
107,13:52.3,3382,15:39.8,Carroll St & Smith St,40.680611,3377,-73.99475825,Carroll St & Bond St,40.6786115,-73.99037292,31853,Subscriber,1982,1
768,33:24.0,361,46:12.2,Allen St & Hester St,40.71605866,438,-73.99190759,St Marks Pl & 1 Ave,40.72779126,-73.98564945,34848,Customer,1969,0
255,03:40.7,3290,07:56.4,E 89 St & York Ave,40.7779453,3286,-73.946041,E 89 St & 3 Ave,40.7806284,-73.9521667,34086,Subscriber,1988,2
718,16:08.5,3286,28:07.0,E 89 St & 3 Ave,40.7806284,3490,-73.9521667,E 116 St & 2 Ave,40.796879,-73.937261,34086,Subscriber,1995,1
659,24:24.5,438,35:23.9,St Marks Pl & 1 Ave,40.72779126,466,-73.98564945,W 25 St & 6 Ave,40.74395411,-73.99144871,33758,Subscriber,1993,1
1604,41:40.2,3737,08:24.9,Stanton St & Norfolk St,40.720747,394,-73.986274,E 9 St & Avenue C,40.72521311,-73.97768752,33890,Subscriber,1982,2
579,08:52.5,3472,18:32.2,W 15 St & 10 Ave,40.74275383,514,-74.00747359,12 Ave & W 40 St,40.76087502,-74.00277668,35095,Subscriber,1983,2
261,59:37.8,410,03:59.5,Suffolk St & Stanton St,40.72066442,432,-73.98517977,E 7 St & Avenue A,40.72621788,-73.98379855,35293,Subscriber,1992,1
1311,05:00.6,3165,26:51.9,Central Park West & W 72 St,40.77579377,3529,-73.97620574,Lenox Ave & W 130 St,40.8107922,-73.9430681,35086,Subscriber,1977,2
1524,08:26.3,402,33:50.9,Broadway & E 22 St,40.7403432,458,-73.98955109,11 Ave & W 27 St,40.751396,-74.005226,35193,Subscriber,1961,1
238,09:34.0,446,13:32.6,W 24 St & 7 Ave,40.74487634,3641,-73.99529885,Broadway & W 25 St,40.74286877,-73.98918629,33758,Subscriber,1980,1
540,10:00.3,325,19:00.3,E 19 St & 3 Ave,40.73624527,3641,-73.98473765,Broadway & W 25 St,40.74286877,-73.98918629,33890,Subscriber,1991,1
609,23:59.3,251,34:08.4,Mott St & Prince St,40.72317958,393,-73.99480012,E 5 St & Avenue C,40.72299208,-73.97995466,34848,Subscriber,1994,1
542,35:41.9,3165,44:44.7,Central Park West & W 72 St,40.77579377,3360,-73.97620574,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,35327,Subscriber,1967,2
852,39:22.6,358,53:35.3,Christopher St & Greenwich St,40.73291553,486,-74.00711384,Broadway & W 29 St,40.7462009,-73.98855723,34026,Subscriber,1968,1
240,49:29.8,3357,53:29.9,W 106 St & Amsterdam Ave,40.8008363,3314,-73.96644925,W 95 St & Broadway,40.7937704,-73.971888,35327,Subscriber,1979,1
3564,52:05.3,3132,51:29.9,E 59 St & Madison Ave,40.76350532,3132,-73.97109243,E 59 St & Madison Ave,40.76350532,-73.97109243,34362,Subscriber,1984,1
427,38:10.5,151,45:18.2,Cleveland Pl & Spring St,40.72210379,497,-73.99724901,E 17 St & Broadway,40.73704984,-73.99009296,34848,Subscriber,1993,1
1781,46:47.2,3173,16:28.5,Riverside Blvd & W 67 St,40.77750703,303,-73.98888588,Mercer St & Spring St,40.72362738,-73.99949601,33758,Subscriber,1983,2
1619,47:35.4,525,14:34.9,W 34 St & 11 Ave,40.75594159,224,-74.0021163,Spruce St & Nassau St,40.71146364,-74.00552427,35327,Subscriber,1955,2
1410,55:45.0,281,19:15.7,Grand Army Plaza & Central Park S,40.7643971,3148,-73.97371465,E 84 St & 1 Ave,40.77565541,-73.95068615,35589,Customer,1969,0
371,41:00.2,3737,47:11.6,Stanton St & Norfolk St,40.720747,356,-73.986274,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,34848,Customer,1969,0
696,46:10.3,3389,57:47.2,Carroll St & Columbia St,40.6830456,3676,-74.00348559,Van Brunt St & Van Dyke St,40.67583294,-74.01472628,31853,Subscriber,1979,2
419,55:17.3,499,02:17.1,Broadway & W 60 St,40.76915505,3175,-73.98191841,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,33890,Subscriber,1973,1
754,59:39.6,3676,12:14.2,Van Brunt St & Van Dyke St,40.67583294,3382,-74.01472628,Carroll St & Smith St,40.680611,-73.99475825,31853,Subscriber,1974,1
772,08:56.7,3128,21:49.3,21 St & 43 Ave,40.75052534,3605,-73.94594845,31 Ave & Crescent St,40.7658346,-73.9265474,34207,Subscriber,1981,1
596,47:26.4,398,57:22.8,Atlantic Ave & Furman St,40.69165183,2000,-73.9999786,Front St & Washington St,40.70255088,-73.98940236,34820,Subscriber,1978,1
604,48:30.7,238,58:34.8,Bank St & Washington St,40.7361967,168,-74.00859207,W 18 St & 6 Ave,40.73971301,-73.99456405,35095,Subscriber,1960,1
495,49:48.5,265,58:03.8,Stanton St & Chrystie St,40.72229346,356,-73.99147535,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,35084,Subscriber,1964,2
172,30:58.1,394,33:50.8,E 9 St & Avenue C,40.72521311,3711,-73.97768752,E 13 St & Avenue A,40.72966729,-73.98067966,33890,Subscriber,1983,2
164,37:49.9,438,40:34.4,St Marks Pl & 1 Ave,40.72779126,504,-73.98564945,1 Ave & E 16 St,40.73221853,-73.98165557,34848,Subscriber,1960,2
271,50:35.1,504,55:07.0,1 Ave & E 16 St,40.73221853,297,-73.98165557,E 15 St & 3 Ave,40.734232,-73.986923,34848,Subscriber,1969,1
153,00:20.5,3540,02:53.5,Morningside Ave & W 123 St,40.81,3543,-73.9551508,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,35084,Subscriber,1969,0
1691,50:16.0,3553,18:27.7,Frederick Douglass Blvd & W 112 St,40.801694,3282,-73.957145,5 Ave & E 88 St,40.78307,-73.95939,35086,Customer,1992,2
