tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
565,50:49.4,00:14.4,536,1 Ave & E 30 St,40.74144387,-73.97536082,237,E 11 St & 2 Ave,40.73047309,-73.98672378,47650,Customer,1970,0
702,19:19.5,31:01.7,237,E 11 St & 2 Ave,40.73047309,-73.98672378,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,47650,Customer,1970,0
876,15:57.6,30:33.7,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,450,W 49 St & 8 Ave,40.76227205,-73.98788205,47650,Customer,1970,0
106,31:43.5,33:29.7,450,W 49 St & 8 Ave,40.76227205,-73.98788205,4235,W 50 St & 10 Ave,40.7647342,-73.9919436,47650,Customer,1970,0
645,29:05.7,39:51.6,4235,W 50 St & 10 Ave,40.7647342,-73.9919436,3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,47650,Customer,1970,0
392,15:26.3,21:58.6,229,Great Jones St,40.72743423,-73.99379025,511,E 14 St & Avenue B,40.72938685,-73.97772429,49913,Customer,1970,0
333,23:00.1,28:33.9,511,E 14 St & Avenue B,40.72938685,-73.97772429,497,E 17 St & Broadway,40.73704984,-73.99009296,49913,Customer,1970,0
424,02:39.7,09:43.7,497,E 17 St & Broadway,40.73704984,-73.99009296,346,Bank St & Hudson St,40.73652889,-74.00618026,49913,Customer,1970,0
304,17:04.9,22:09.3,346,Bank St & Hudson St,40.73652889,-74.00618026,435,W 21 St & 6 Ave,40.74173969,-73.99415556,49913,Customer,1970,0
918,18:30.2,33:48.8,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3226,W 82 St & Central Park West,40.78275,-73.97137,49913,Customer,1970,0
1007,11:33.3,28:20.6,3226,W 82 St & Central Park West,40.78275,-73.97137,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,49913,Customer,1970,0
757,42:53.5,55:31.4,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,4326,Lenox Ave & W 140 St,40.817245,-73.938787,49913,Customer,1970,0
916,36:22.2,51:38.9,4326,Lenox Ave & W 140 St,40.817245,-73.938787,4007,Riverside Dr & W 138 St,40.823168,-73.955857,49913,Customer,1970,0
416,47:57.6,54:53.7,3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,47650,Customer,1970,0
1769,47:16.3,16:46.2,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,4045,West End Ave & W 60 St,40.77237,-73.99005,47650,Customer,1970,0
755,02:21.9,14:57.6,4007,Riverside Dr & W 138 St,40.823168,-73.955857,3293,W 92 St & Broadway,40.7921,-73.9739,49913,Customer,1970,0
2822,19:06.3,06:09.1,4045,West End Ave & W 60 St,40.77237,-73.99005,267,Broadway & W 36 St,40.75097711,-73.98765428,47650,Subscriber,1955,1
907,36:05.2,51:12.7,3293,W 92 St & Broadway,40.7921,-73.9739,4104,Old Broadway & W 133 St,40.818212,-73.955277,49913,Customer,1970,0
696,11:37.9,23:14.3,267,Broadway & W 36 St,40.75097711,-73.98765428,500,Broadway & W 51 St,40.76228826,-73.98336183,47650,Customer,1970,0
1211,33:34.3,53:45.7,500,Broadway & W 51 St,40.76228826,-73.98336183,3151,E 81 St & York Ave,40.7728384,-73.94989233,47650,Customer,1970,0
536,57:36.1,06:32.7,3151,E 81 St & York Ave,40.7728384,-73.94989233,3336,E 97 St & Madison Ave,40.787801,-73.953559,47650,Customer,1970,0
311,16:43.3,21:55.3,3336,E 97 St & Madison Ave,40.787801,-73.953559,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,47650,Customer,1970,0
1822,48:42.5,19:04.6,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,529,W 42 St & 8 Ave,40.7575699,-73.99098507,47650,Customer,1970,0
1624,30:05.2,57:09.2,4104,Old Broadway & W 133 St,40.818212,-73.955277,4104,Old Broadway & W 133 St,40.818212,-73.955277,49913,Customer,1970,0
772,24:06.8,36:59.3,529,W 42 St & 8 Ave,40.7575699,-73.99098507,507,E 25 St & 2 Ave,40.73912601,-73.97973776,47650,Customer,1970,0
393,14:13.3,20:47.2,507,E 25 St & 2 Ave,40.73912601,-73.97973776,485,W 37 St & 5 Ave,40.75038009,-73.98338988,47650,Subscriber,1970,1
2449,44:14.0,25:03.2,4104,Old Broadway & W 133 St,40.818212,-73.955277,168,W 18 St & 6 Ave,40.73971301,-73.99456405,49913,Customer,1970,0
235,10:43.6,14:39.4,485,W 37 St & 5 Ave,40.75038009,-73.98338988,379,W 31 St & 7 Ave,40.749156,-73.9916,47650,Customer,1970,0
745,18:45.2,31:10.6,379,W 31 St & 7 Ave,40.749156,-73.9916,439,E 4 St & 2 Ave,40.7262807,-73.98978041,47650,Customer,1970,0
188,40:50.9,43:59.5,439,E 4 St & 2 Ave,40.7262807,-73.98978041,301,E 2 St & Avenue B,40.72217444,-73.98368779,47650,Customer,1970,0
2802,06:52.4,53:34.7,301,E 2 St & Avenue B,40.72217444,-73.98368779,4044,8 Ave & W 38 St,40.75461,-73.99177,47650,Customer,1970,0
343,00:07.1,05:50.7,4044,8 Ave & W 38 St,40.75461,-73.99177,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,47650,Customer,1970,0
810,15:34.6,29:05.4,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3142,1 Ave & E 62 St,40.7612274,-73.96094022,47650,Customer,1970,0
553,36:16.1,45:30.0,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3620,11 St & 43 Ave,40.7519071,-73.9479119,47650,Customer,1970,0
1487,39:18.5,04:06.2,168,W 18 St & 6 Ave,40.73971301,-73.99456405,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,49913,Customer,1970,0
275,18:03.6,22:39.1,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3315,Henry St & Degraw St,40.6847514,-73.99917254,49913,Customer,1970,0
1162,59:13.7,18:36.5,3315,Henry St & Degraw St,40.6847514,-73.99917254,4337,E 1 St & 1 Ave,40.72335598,-73.98864985,49913,Customer,1970,0
866,36:51.6,51:18.1,4337,E 1 St & 1 Ave,40.72335598,-73.98864985,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,49913,Customer,1970,0
332,15:51.0,21:23.9,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,3641,Broadway & W 25 St,40.74286877,-73.98918629,49913,Customer,1970,0
341,35:18.2,41:00.0,3641,Broadway & W 25 St,40.74286877,-73.98918629,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,49913,Customer,1970,0
824,00:22.4,14:07.3,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,4121,1 Ave & E 39 St,40.74714,-73.97113,49913,Customer,1970,0
324,33:58.8,39:23.1,4121,1 Ave & E 39 St,40.74714,-73.97113,501,FDR Drive & E 35 St,40.744219,-73.97121214,49913,Customer,1970,0
802,54:02.1,07:25.0,501,FDR Drive & E 35 St,40.744219,-73.97121214,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,49913,Customer,1970,0
678,57:55.3,09:13.8,3620,11 St & 43 Ave,40.7519071,-73.9479119,3142,1 Ave & E 62 St,40.7612274,-73.96094022,47650,Customer,1970,0
354,59:08.8,05:03.2,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,297,E 15 St & 3 Ave,40.734232,-73.986923,49913,Customer,1970,0
517,31:51.1,40:29.0,297,E 15 St & 3 Ave,40.734232,-73.986923,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,49913,Customer,1970,0
1236,31:58.2,52:34.4,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3600,31 Ave & Steinway St,40.7611488,-73.9170071,47650,Customer,1970,0
1278,53:17.5,14:35.9,3600,31 Ave & Steinway St,40.7611488,-73.9170071,3141,1 Ave & E 68 St,40.76500525,-73.95818491,47650,Customer,1970,0
724,28:09.6,40:14.3,3141,1 Ave & E 68 St,40.76500525,-73.95818491,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,47650,Customer,1970,0
174,42:14.4,45:09.0,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,49913,Customer,1970,0
224,20:38.2,24:22.3,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,285,Broadway & E 14 St,40.73454567,-73.99074142,49913,Customer,1970,0
2815,31:02.2,17:58.1,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,500,Broadway & W 51 St,40.76228826,-73.98336183,47650,Customer,1970,0
709,14:13.3,26:03.1,285,Broadway & E 14 St,40.73454567,-73.99074142,302,Avenue D & E 3 St,40.72082834,-73.97793172,49913,Customer,1970,0
799,44:07.5,57:27.1,500,Broadway & W 51 St,40.76228826,-73.98336183,423,W 54 St & 9 Ave,40.76584941,-73.98690506,47650,Customer,1970,0
981,00:04.4,16:25.5,423,W 54 St & 9 Ave,40.76584941,-73.98690506,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,47650,Customer,1970,0
1308,31:20.6,53:08.6,302,Avenue D & E 3 St,40.72082834,-73.97793172,3746,6 Ave & Broome St,40.72430832,-74.00473036,49913,Subscriber,1966,2
863,45:23.5,59:46.6,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,47650,Customer,1970,0
801,27:13.7,40:35.4,3746,6 Ave & Broome St,40.72430832,-74.00473036,3435,Grand St & Elizabeth St,40.718822,-73.99596,49913,Subscriber,1994,2
703,52:49.8,04:33.2,3435,Grand St & Elizabeth St,40.718822,-73.99596,260,Broad St & Bridge St,40.70365182,-74.01167797,49913,Customer,1970,0
2874,15:23.7,03:17.9,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,47650,Customer,1970,0
706,51:02.3,02:48.8,260,Broad St & Bridge St,40.70365182,-74.01167797,291,Madison St & Montgomery St,40.713126,-73.984844,49913,Customer,1970,0
1030,42:46.4,59:56.5,291,Madison St & Montgomery St,40.713126,-73.984844,517,Pershing Square South,40.751581,-73.97791,49913,Customer,1970,0
1392,15:31.6,38:43.9,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,448,W 37 St & 10 Ave,40.75660359,-73.9979009,47650,Customer,1970,0
700,32:02.4,43:43.1,517,Pershing Square South,40.751581,-73.97791,3156,E 72 St & York Ave,40.76663814,-73.95348296,49913,Customer,1970,0
1074,44:37.5,02:32.2,448,W 37 St & 10 Ave,40.75660359,-73.9979009,79,Franklin St & W Broadway,40.71911552,-74.00666661,47650,Customer,1970,0
623,00:23.6,10:47.2,3156,E 72 St & York Ave,40.76663814,-73.95348296,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,49913,Customer,1970,0
426,21:34.5,28:41.1,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3592,Crescent St & Broadway,40.7633589,-73.9286471,49913,Customer,1970,0
678,36:33.0,47:51.3,3592,Crescent St & Broadway,40.7633589,-73.9286471,3615,44 Dr & 21 St,40.748,-73.9460927,49913,Customer,1970,0
1069,01:36.3,19:25.3,3615,44 Dr & 21 St,40.748,-73.9460927,3231,E 67 St & Park Ave,40.7678008,-73.96592081,49913,Customer,1970,0
1180,13:59.7,33:40.4,3231,E 67 St & Park Ave,40.7678008,-73.96592081,4233,2 Ave & E 29 St,40.74172351,-73.97809267,49913,Customer,1970,0
2102,26:11.7,01:14.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,47650,Customer,1970,0
498,48:43.7,57:02.4,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,3879,Broadway & Madison St,40.68822,-73.91966,47650,Customer,1970,0
1461,37:31.4,01:52.5,3879,Broadway & Madison St,40.68822,-73.91966,390,Duffield St & Willoughby St,40.69221589,-73.9842844,47650,Customer,1970,0
1061,06:12.0,23:53.3,390,Duffield St & Willoughby St,40.69221589,-73.9842844,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,47650,Customer,1970,0
737,41:22.5,53:39.8,4233,2 Ave & E 29 St,40.74172351,-73.97809267,462,W 22 St & 10 Ave,40.74691959,-74.00451887,49913,Customer,1970,0
458,56:21.7,04:00.5,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,47650,Customer,1970,0
1359,10:59.9,33:39.8,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3096,Union Ave & N 12 St,40.71924,-73.95242,49913,Customer,1970,0
772,56:47.2,09:40.1,3096,Union Ave & N 12 St,40.71924,-73.95242,350,Clinton St & Grand St,40.71559509,-73.9870295,49913,Customer,1970,0
689,12:01.9,23:31.6,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,47650,Customer,1970,0
505,49:51.5,58:16.7,350,Clinton St & Grand St,40.71559509,-73.9870295,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,49913,Customer,1970,0
1111,54:42.5,13:14.3,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,265,Stanton St & Chrystie St,40.72229346,-73.99147535,47650,Subscriber,1988,1
834,05:44.2,19:38.3,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,418,Front St & Gold St,40.70224,-73.982578,49913,Customer,1970,0
722,58:03.4,10:05.5,486,Broadway & W 29 St,40.7462009,-73.98855723,3711,E 13 St & Avenue A,40.72966729,-73.98067966,37129,Customer,1970,0
915,16:19.2,31:34.6,3711,E 13 St & Avenue A,40.72966729,-73.98067966,3435,Grand St & Elizabeth St,40.718822,-73.99596,37129,Customer,1970,0
1061,45:35.9,03:17.2,3435,Grand St & Elizabeth St,40.718822,-73.99596,435,W 21 St & 6 Ave,40.74173969,-73.99415556,37129,Customer,1970,0
751,39:44.5,52:16.2,435,W 21 St & 6 Ave,40.74173969,-73.99415556,150,E 2 St & Avenue C,40.7208736,-73.98085795,37129,Customer,1970,0
995,10:43.3,27:19.3,150,E 2 St & Avenue C,40.7208736,-73.98085795,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,37129,Customer,1970,0
318,18:27.9,23:46.2,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,471,Grand St & Havemeyer St,40.71286844,-73.95698119,37129,Customer,1970,0
278,45:52.1,50:31.0,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,37129,Customer,1970,0
287,00:19.3,05:06.9,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,3452,Bayard St & Leonard St,40.71915572,-73.94885391,37129,Customer,1970,0
261,18:57.9,23:19.8,3452,Bayard St & Leonard St,40.71915572,-73.94885391,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,37129,Customer,1970,0
226,26:15.0,30:01.6,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3088,Union Ave & Jackson St,40.7160751,-73.952029,37129,Customer,1970,0
1272,33:10.2,54:22.3,3088,Union Ave & Jackson St,40.7160751,-73.952029,4341,Market St & Henry St,40.71310702,-73.99446353,37129,Customer,1970,0
449,31:34.2,39:03.7,4341,Market St & Henry St,40.71310702,-73.99446353,360,William St & Pine St,40.70717936,-74.00887308,37129,Customer,1970,0
989,18:37.3,35:06.4,360,William St & Pine St,40.70717936,-74.00887308,4118,Liberty St & Nassau St,40.70858894,-74.00935482,37129,Customer,1985,2
1118,45:45.3,04:24.3,4118,Liberty St & Nassau St,40.70858894,-74.00935482,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,37129,Subscriber,1998,1
393,40:40.4,47:13.7,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,2010,Grand St & Greene St,40.72170005,-74.00238141,37129,Customer,1970,0
1923,39:24.4,11:27.6,2010,Grand St & Greene St,40.72170005,-74.00238141,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,37129,Customer,1970,0
727,37:59.7,50:07.1,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3814,E 56 St & Madison Ave,40.761573,-73.972628,37129,Customer,1970,0
839,17:33.4,31:32.8,3814,E 56 St & Madison Ave,40.761573,-73.972628,497,E 17 St & Broadway,40.73704984,-73.99009296,37129,Customer,1970,0
157,32:02.9,34:40.2,497,E 17 St & Broadway,40.73704984,-73.99009296,3641,Broadway & W 25 St,40.74286877,-73.98918629,37129,Customer,1970,0
260,36:47.3,41:07.4,3641,Broadway & W 25 St,40.74286877,-73.98918629,379,W 31 St & 7 Ave,40.749156,-73.9916,37129,Subscriber,1990,1
1583,52:21.3,18:44.6,379,W 31 St & 7 Ave,40.749156,-73.9916,510,W 51 St & 6 Ave,40.7606597,-73.98042047,37129,Customer,1970,0
458,19:18.9,26:57.2,510,W 51 St & 6 Ave,40.7606597,-73.98042047,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,37129,Customer,1970,0
293,29:15.1,34:08.9,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,465,Broadway & W 41 St,40.75513557,-73.98658032,37129,Customer,1970,0
796,34:38.5,47:55.0,465,Broadway & W 41 St,40.75513557,-73.98658032,489,10 Ave & W 28 St,40.75066386,-74.00176802,37129,Customer,1970,0
477,23:41.2,31:38.8,489,10 Ave & W 28 St,40.75066386,-74.00176802,477,W 41 St & 8 Ave,40.75640548,-73.9900262,37129,Subscriber,1975,2
2516,51:57.3,33:53.6,477,W 41 St & 8 Ave,40.75640548,-73.9900262,360,William St & Pine St,40.70717936,-74.00887308,37129,Customer,1970,0
2442,02:19.6,43:02.2,360,William St & Pine St,40.70717936,-74.00887308,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,37129,Customer,1970,0
524,17:20.7,26:05.4,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,37129,Customer,1970,0
346,27:05.8,32:52.7,3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,37129,Customer,1970,0
259,07:00.2,11:19.6,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,37129,Customer,1970,0
379,16:59.6,23:18.7,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,37129,Customer,1970,0
193,49:17.8,52:31.5,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,37129,Customer,1970,0
215,07:55.3,11:30.7,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,37129,Customer,1970,0
446,24:56.3,32:23.2,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,3416,7 Ave & Park Pl,40.6776147,-73.97324283,37129,Customer,1970,0
1070,20:23.9,38:14.1,3416,7 Ave & Park Pl,40.6776147,-73.97324283,3804,Front St & Jay St,40.702461,-73.986842,37129,Customer,1970,0
1785,56:09.2,25:54.5,3804,Front St & Jay St,40.702461,-73.986842,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,37129,Customer,1970,0
352,27:51.4,33:44.0,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,37129,Customer,1970,0
1851,02:43.6,33:35.3,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,3086,Graham Ave & Conselyea St,40.715143,-73.944507,37129,Customer,1970,0
145,44:53.9,47:19.4,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3430,Richardson St & N Henry St,40.71907891,-73.9422369,37129,Customer,1970,0
1669,42:57.1,10:46.2,3430,Richardson St & N Henry St,40.71907891,-73.9422369,4262,38 St & Northern Blvd,40.752372,-73.925384,37129,Customer,1970,0
756,13:44.3,26:20.9,4262,38 St & Northern Blvd,40.752372,-73.925384,4303,Steinway St & Broadway,40.75905795,-73.91897544,37129,Customer,1970,0
450,56:13.1,03:43.6,4303,Steinway St & Broadway,40.75905795,-73.91897544,3522,37 St & 24 Ave,40.7701477,-73.9120938,37129,Customer,1970,0
313,13:53.8,19:07.6,3522,37 St & 24 Ave,40.7701477,-73.9120938,4283,38 St & 30 Ave,40.76417452,-73.91583994,37129,Customer,1970,0
740,41:23.9,53:44.6,4283,38 St & 30 Ave,40.76417452,-73.91583994,4327,21 St & 21 Ave,40.782465,-73.914527,37129,Customer,1970,0
275,05:56.5,10:32.3,4327,21 St & 21 Ave,40.782465,-73.914527,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,37129,Customer,1970,0
392,07:11.8,13:43.8,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,3589,Broadway & 12 St,40.7668,-73.9347774,37129,Customer,1970,0
332,43:39.6,49:12.3,3589,Broadway & 12 St,40.7668,-73.9347774,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,37129,Customer,1970,0
966,52:54.5,09:01.3,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,3600,31 Ave & Steinway St,40.7611488,-73.9170071,37129,Customer,1970,0
594,41:47.5,51:41.6,3600,31 Ave & Steinway St,40.7611488,-73.9170071,3525,23 Ave & 27 St,40.776165,-73.9153175,37129,Customer,1970,0
2925,01:48.9,50:34.8,3525,23 Ave & 27 St,40.776165,-73.9153175,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,37129,Customer,1970,0
848,08:38.7,22:47.5,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,37129,Customer,1970,0
111,33:16.7,35:07.9,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,37129,Customer,1970,0
373,56:12.7,02:25.9,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,3354,3 St & Prospect Park West,40.668132,-73.97363831,37129,Customer,1970,0
199,02:11.2,05:30.9,3354,3 St & Prospect Park West,40.668132,-73.97363831,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,37129,Customer,1970,0
375,19:50.8,26:06.5,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,4346,17 St & 5 Ave,40.663493,-73.991007,37129,Customer,1970,0
182,46:04.7,49:07.1,4346,17 St & 5 Ave,40.663493,-73.991007,3310,14 St & 7 Ave,40.663779,-73.98396846,37129,Customer,1970,0
440,40:17.0,47:38.0,3310,14 St & 7 Ave,40.663779,-73.98396846,3762,3 Ave & Carroll St,40.677027,-73.9865,37129,Customer,1970,0
301,47:56.8,52:58.4,3762,3 Ave & Carroll St,40.677027,-73.9865,3386,1 Pl & Clinton St,40.6809591,-73.99905709,37129,Customer,1970,0
406,59:09.5,05:56.0,3386,1 Pl & Clinton St,40.6809591,-73.99905709,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,37129,Customer,1970,0
952,43:26.1,59:18.6,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,387,Centre St & Chambers St,40.71273266,-74.0046073,37129,Customer,1970,0
1019,18:25.8,35:25.3,387,Centre St & Chambers St,40.71273266,-74.0046073,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,37129,Customer,1970,0
1446,37:39.8,01:46.2,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,37129,Customer,1970,0
1998,43:27.3,16:45.9,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,3647,48 Ave & 30 Pl,40.74128309,-73.93725872,37129,Customer,1970,0
1349,32:41.2,55:10.9,3647,48 Ave & 30 Pl,40.74128309,-73.93725872,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,37129,Customer,1970,0
300,15:22.1,20:22.4,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,3814,E 56 St & Madison Ave,40.761573,-73.972628,37129,Customer,1970,0
2095,23:22.4,58:17.8,3814,E 56 St & Madison Ave,40.761573,-73.972628,3246,Montague St & Clinton St,40.69428114,-73.99230033,37129,Customer,1970,0
535,04:32.7,13:28.4,3246,Montague St & Clinton St,40.69428114,-73.99230033,3373,3 St & 3 Ave,40.6750705,-73.98775226,37129,Customer,1970,0
263,48:19.2,52:42.8,3373,3 St & 3 Ave,40.6750705,-73.98775226,3304,6 Ave & 9 St,40.668127,-73.98377641,37129,Customer,1970,0
556,27:25.8,36:41.8,3304,6 Ave & 9 St,40.668127,-73.98377641,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,37129,Customer,1970,0
